bird_name,url,num,date_time,author
Great Bustard,https://ebird.org/species/grebus1,# 数量:  1,1848-12-31 00:00,观察者:  Historical Data Podkarpackie
Little Blue Heron,https://ebird.org/species/libher,# 数量:  1,1848-08-28 00:00,观察者:  The Birds of Wisconsin Data
Northern Parula,https://ebird.org/species/norpar,# 数量:  X,1848-08-24 00:00,观察者:  Mountain Lake Biological Station
Caspian Tern,https://ebird.org/species/caster1,# 数量:  1,1848-08-01 00:00,观察者:  Arthur C. Bent Data
Eurasian Green Woodpecker,https://ebird.org/species/eugwoo2,# 数量:  1,1848-07-20 00:00,观察者:  Louis Antoine François Baillon
Spruce Grouse,https://ebird.org/species/sprgro,# 数量:  1,1848-07-10 00:00,观察者:  Algoma District Bird Records
Olive-sided Flycatcher,https://ebird.org/species/olsfly,# 数量:  X,1848-07-07 00:00,观察者:  Algoma District Bird Records
Blackpoll Warbler,https://ebird.org/species/bkpwar,# 数量:  X,1848-07-04 00:00,观察者:  Algoma District Bird Records
Hooded Merganser,https://ebird.org/species/hoomer,# 数量:  1,1848-06-30 00:00,观察者:  Algoma District Bird Records
Ruffed Grouse,https://ebird.org/species/rufgro,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Red-throated Loon,https://ebird.org/species/retloo,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
White-eyed Vireo,https://ebird.org/species/whevir,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Blue Jay,https://ebird.org/species/blujay,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Common Raven,https://ebird.org/species/comrav,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Tree Swallow,https://ebird.org/species/treswa,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
White-throated Sparrow,https://ebird.org/species/whtspa,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Savannah Sparrow,https://ebird.org/species/savspa,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Mourning Warbler,https://ebird.org/species/mouwar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Cape May Warbler,https://ebird.org/species/camwar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Magnolia Warbler,https://ebird.org/species/magwar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Chestnut-sided Warbler,https://ebird.org/species/chswar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Black-throated Green Warbler,https://ebird.org/species/btnwar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Canada Warbler,https://ebird.org/species/canwar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Wilson's Warbler,https://ebird.org/species/wlswar,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Rose-breasted Grosbeak,https://ebird.org/species/robgro,# 数量:  X,1848-06-29 00:00,观察者:  Algoma District Bird Records
Yellow-throated Warbler,https://ebird.org/species/yetwar,# 数量:  1,1848-06-20 00:00,观察者:  Philo Romayne Hoy
White-faced Ibis,https://ebird.org/species/whfibi,# 数量:  1,1848-05-15 00:00,观察者:  Ohio Committee Data
Say's Phoebe,https://ebird.org/species/saypho,# 数量:  1,1848-05-10 00:00,观察者:  Wisconsin Birdlife Robbins Records
Asian Dowitcher,https://ebird.org/species/asidow1,# 数量:  1,1847-12-12 00:00,观察者:  West Bengal Rarities
King Eider,https://ebird.org/species/kineid,# 数量:  1,1847-10-01 00:00,观察者:  Louis Antoine François Baillon
Lesser Black-backed Gull,https://ebird.org/species/lbbgul,# 数量:  1,1846-04-15 00:00,观察者:  Louis Antoine François Baillon
Redwing,https://ebird.org/species/redwin,# 数量:  1,1845-10-20 00:00,观察者:  Arthur C. Bent Data
African Penguin,https://ebird.org/species/jacpen1,# 数量:  X,1845-10-01 00:00,"观察者:  Saint Helena, Ascension and Tristan da Cunha Historical Data"
Cape Petrel,https://ebird.org/species/cappet,# 数量:  X,1845-10-01 00:00,"观察者:  Saint Helena, Ascension and Tristan da Cunha Historical Data"
Cape Gannet,https://ebird.org/species/capgan1,# 数量:  X,1845-10-01 00:00,"观察者:  Saint Helena, Ascension and Tristan da Cunha Historical Data"
Cape Cormorant,https://ebird.org/species/capcor1,# 数量:  X,1845-10-01 00:00,"观察者:  Saint Helena, Ascension and Tristan da Cunha Historical Data"
Roseate Spoonbill,https://ebird.org/species/rosspo1,# 数量:  1,1845-08-15 00:00,观察者:  Wisconsin Birdlife Robbins Records
Great Gray Shrike,https://ebird.org/species/norshr1,# 数量:  1,1845-03-03 00:00,观察者:  Historical Scottish Naturalist Data
Eurasian Nutcracker,https://ebird.org/species/eurnut1,# 数量:  1,1844-10-08 00:00,观察者:  Louis Antoine François Baillon
Great Auk,https://ebird.org/species/greauk,# 数量:  2,1844-06-03 00:00,观察者:  Arthur C. Bent Data
Blue-headed Vireo,https://ebird.org/species/buhvir,# 数量:  1,1844-03-03 00:00,观察者:  Registro de Aves Raras en Cuba
Jerdon's Courser,https://ebird.org/species/jercou1,# 数量:  X,1844-01-01 00:00,观察者:  EaGh Project
Glaucous Gull,https://ebird.org/species/glagul,# 数量:  1,1843-11-06 00:00,观察者:  Louis Antoine François Baillon
Black-necked Stilt,https://ebird.org/species/bknsti,# 数量:  X,1843-07-16 00:00,观察者:  New Jersey Historical Records
Red-legged Kittiwake,https://ebird.org/species/relkit,# 数量:  X,1843-06-28 00:00,观察者:  St. Paul Island Tour and Pribilof Historical Records
Red-faced Cormorant,https://ebird.org/species/refcor,# 数量:  X,1843-06-20 00:00,观察者:  St. Paul Island Tour and Pribilof Historical Records
Northern Fulmar,https://ebird.org/species/norful,# 数量:  X,1843-06-18 00:00,观察者:  St. Paul Island Tour and Pribilof Historical Records
Least Auklet,https://ebird.org/species/leaauk,# 数量:  X,1843-06-08 00:00,观察者:  St. Paul Island Tour and Pribilof Historical Records
Yellow-crowned Night Heron,https://ebird.org/species/ycnher,# 数量:  1,1843-05-02 00:00,观察者:  Arthur C. Bent Data
Labrador Duck,https://ebird.org/species/labduc,# 数量:  1,1843-01-01 00:00,观察者:  COA Archives
Black Noddy,https://ebird.org/species/blknod,# 数量:  1,1842-12-01 00:00,观察者:  Birdwatchers' Society of Bengal
Black-capped Petrel,https://ebird.org/species/bkcpet,# 数量:  4,1842-09-01 00:00,观察者:  Guadeloupe historical records
Rufous-tailed Rock-Thrush,https://ebird.org/species/rtrthr1,# 数量:  2,1841-12-31 00:00,观察者:  Historical Data Podkarpackie
Macqueen's Bustard,https://ebird.org/species/macbus1,# 数量:  1,1841-06-01 00:00,观察者:  Greek Historical Data
Bald Eagle,https://ebird.org/species/baleag,# 数量:  X,1840-07-06 00:00,观察者:  Binford's Birds of the Keweenaw Peninsula Data
Common Shelduck,https://ebird.org/species/comshe,# 数量:  1,1840-06-03 00:00,观察者:  Louis Antoine François Baillon
Indian Golden Oriole,https://ebird.org/species/ingori1,# 数量:  X,1840-04-26 00:00,观察者:  William Griffith (Posthumous)
Long-tailed Minivet,https://ebird.org/species/lotmin1,# 数量:  X,1840-04-10 00:00,观察者:  William Griffith (Posthumous)
Bar-tailed Treecreeper,https://ebird.org/species/battre1,# 数量:  X,1840-04-10 00:00,观察者:  William Griffith (Posthumous)
Green Sandpiper,https://ebird.org/species/grnsan,# 数量:  X,1840-03-31 00:00,观察者:  William Griffith (Posthumous)
Koklass Pheasant,https://ebird.org/species/kokphe1,# 数量:  1,1840-03-09 00:00,观察者:  William Griffith (Posthumous)
Cooper's Hawk,https://ebird.org/species/coohaw,# 数量:  X,1840-03-08 00:00,观察者:  Mountain Lake Biological Station
Himalayan Monal,https://ebird.org/species/himmon1,# 数量:  1,1840-03-07 00:00,观察者:  William Griffith (Posthumous)
Eurasian Wren,https://ebird.org/species/winwre4,# 数量:  X,1840-03-07 00:00,观察者:  William Griffith (Posthumous)
Siberian Stonechat,https://ebird.org/species/sibsto1,# 数量:  X,1840-03-07 00:00,观察者:  William Griffith (Posthumous)
Fire-fronted Serin,https://ebird.org/species/fifser1,# 数量:  X,1840-03-07 00:00,观察者:  William Griffith (Posthumous)
Little Bustard,https://ebird.org/species/litbus1,# 数量:  1,1840-03-06 00:00,观察者:  Historical Scottish Naturalist Data
See-see Partridge,https://ebird.org/species/sespar1,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
Chukar,https://ebird.org/species/chukar,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
Yellow-eyed Pigeon,https://ebird.org/species/pabpig1,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
Red-billed Chough,https://ebird.org/species/rebcho1,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
White-capped Redstart,https://ebird.org/species/whcred1,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
Western Yellow Wagtail,https://ebird.org/species/eaywag1,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
Plain Mountain Finch,https://ebird.org/species/plmfin1,# 数量:  X,1840-03-03 00:00,观察者:  William Griffith (Posthumous)
Rufous-backed Redstart,https://ebird.org/species/rubred2,# 数量:  2,1840-02-27 00:00,观察者:  William Griffith (Posthumous)
Western Marsh Harrier,https://ebird.org/species/wemhar1,# 数量:  1,1840-02-26 00:00,观察者:  William Griffith (Posthumous)
Bimaculated Lark,https://ebird.org/species/bimlar1,# 数量:  X,1840-02-26 00:00,观察者:  William Griffith (Posthumous)
Rook,https://ebird.org/species/rook1,# 数量:  X,1840-02-23 00:00,观察者:  William Griffith (Posthumous)
Carrion Crow,https://ebird.org/species/carcro1,# 数量:  X,1840-02-23 00:00,观察者:  William Griffith (Posthumous)
Bearded Vulture,https://ebird.org/species/lammer1,# 数量:  X,1840-02-16 00:00,观察者:  William Griffith (Posthumous)
Eurasian Skylark,https://ebird.org/species/skylar,# 数量:  X,1840-02-16 00:00,观察者:  William Griffith (Posthumous)
Wallcreeper,https://ebird.org/species/wallcr1,# 数量:  X,1840-02-16 00:00,观察者:  William Griffith (Posthumous)
Long-eared Owl,https://ebird.org/species/loeowl,# 数量:  X,1840-01-15 00:00,观察者:  William Griffith (Posthumous)
Houbara Bustard,https://ebird.org/species/houbus1,# 数量:  1,1839-05-20 00:00,观察者:  Swiss Historical Data
Song Sparrow,https://ebird.org/species/sonspa,# 数量:  1,1838-11-26 00:00,观察者:  Phillip Henry Gosse
Eastern Screech-Owl,https://ebird.org/species/easowl1,# 数量:  1,1838-09-30 00:00,观察者:  Phillip Henry Gosse
Great Horned Owl,https://ebird.org/species/grhowl,# 数量:  4,1838-09-17 19:30,观察者:  Phillip Henry Gosse
Swallow-tailed Kite,https://ebird.org/species/swtkit,# 数量:  3,1838-08-01 00:00,观察者:  Phillip Henry Gosse
Mississippi Kite,https://ebird.org/species/miskit,# 数量:  1,1838-08-01 00:00,观察者:  Phillip Henry Gosse
Purple Martin,https://ebird.org/species/purmar,# 数量:  X,1838-07-15 00:00,观察者:  Phillip Henry Gosse
Red-bellied Woodpecker,https://ebird.org/species/rebwoo,# 数量:  X,1838-07-03 00:00,观察者:  Phillip Henry Gosse
Hairy Woodpecker,https://ebird.org/species/haiwoo,# 数量:  X,1838-07-03 00:00,观察者:  Phillip Henry Gosse
Indigo Bunting,https://ebird.org/species/indbun,# 数量:  2,1838-07-03 00:00,观察者:  Phillip Henry Gosse
Northern Bobwhite,https://ebird.org/species/norbob,# 数量:  X,1838-06-16 00:00,观察者:  Phillip Henry Gosse
Red-tailed Hawk,https://ebird.org/species/rethaw,# 数量:  X,1838-06-10 00:00,观察者:  Phillip Henry Gosse
Downy Woodpecker,https://ebird.org/species/dowwoo,# 数量:  X,1838-06-10 00:00,观察者:  Phillip Henry Gosse
Carolina Wren,https://ebird.org/species/carwre,# 数量:  1,1838-06-10 00:00,观察者:  Phillip Henry Gosse
Chuck-will's-widow,https://ebird.org/species/chwwid,# 数量:  3,1838-06-07 23:30,观察者:  Phillip Henry Gosse
Wild Turkey,https://ebird.org/species/wiltur,# 数量:  2,1838-06-01 00:00,观察者:  Phillip Henry Gosse
Common Nighthawk,https://ebird.org/species/comnig,# 数量:  1,1838-06-01 00:00,观察者:  Phillip Henry Gosse
Barred Owl,https://ebird.org/species/brdowl,# 数量:  1,1838-06-01 00:00,观察者:  Phillip Henry Gosse
Northern Cardinal,https://ebird.org/species/norcar,# 数量:  1,1838-06-01 00:00,观察者:  Phillip Henry Gosse
Turkey Vulture,https://ebird.org/species/turvul,# 数量:  2,1838-05-17 16:00,观察者:  Phillip Henry Gosse
Scarlet Tanager,https://ebird.org/species/scatan,# 数量:  1,1838-05-17 00:00,观察者:  Phillip Henry Gosse
Wood Duck,https://ebird.org/species/wooduc,# 数量:  1,1838-05-16 00:00,观察者:  Phillip Henry Gosse
Great Blue Heron,https://ebird.org/species/grbher3,# 数量:  1,1838-05-16 00:00,观察者:  Phillip Henry Gosse
Brown Pelican,https://ebird.org/species/brnpel,# 数量:  X,1838-05-15 10:00,观察者:  Phillip Henry Gosse
Purple Gallinule,https://ebird.org/species/purgal2,# 数量:  X,1837-11-27 00:00,观察者:  Wells W. Cooke (1914) Data
Common Loon,https://ebird.org/species/comloo,# 数量:  1,1837-09-04 00:00,观察者:  Muskoka Bird Records Data
Spotted Sandpiper,https://ebird.org/species/sposan,# 数量:  X,1837-05-05 00:00,观察者:  Harry Oberholser Records
Mottled Duck,https://ebird.org/species/motduc,# 数量:  1,1837-04-30 00:00,观察者:  Arthur C. Bent Data
Northern Harrier,https://ebird.org/species/norhar2,# 数量:  X,1837-04-29 00:00,观察者:  Harry Oberholser Records
Common Ringed Plover,https://ebird.org/species/corplo,# 数量:  1,1836-06-10 00:00,观察者:  Louis Antoine François Baillon
Little Gull,https://ebird.org/species/litgul,# 数量:  1,1835-12-24 00:00,观察者:  Louis Antoine François Baillon
Bewick's Wren,https://ebird.org/species/bewwre,# 数量:  6,1835-07-15 00:00,观察者:  Historical West Virginia Data
Hermit Warbler,https://ebird.org/species/herwar,# 数量:  2,1835-05-28 00:00,观察者:  Arthur C. Bent Data
Long-tailed Jaeger,https://ebird.org/species/lotjae,# 数量:  2,1834-10-23 00:00,观察者:  Louis Antoine François Baillon
European Pied Flycatcher,https://ebird.org/species/eupfly1,# 数量:  1,1834-05-01 00:00,观察者:  Louis Antoine François Baillon
Horned Grebe,https://ebird.org/species/horgre,# 数量:  1,1834-04-25 00:00,观察者:  Louis Antoine François Baillon
Tawny Pipit,https://ebird.org/species/tawpip1,# 数量:  1,1833-07-30 00:00,观察者:  Louis Antoine François Baillon
Long-tailed Duck,https://ebird.org/species/lotduc,# 数量:  X,1833-07-28 00:00,观察者:  Arthur C. Bent Data
Water Pipit,https://ebird.org/species/watpip1,# 数量:  1,1833-03-15 00:00,观察者:  Louis Antoine François Baillon
Red-billed Tropicbird,https://ebird.org/species/rebtro,# 数量:  X,1832-01-23 00:00,观察者:  Arthur C. Bent Data
Crested Caracara,https://ebird.org/species/y00678,# 数量:  1,1831-11-24 00:00,观察者:  Arthur C. Bent Data
Great Skua,https://ebird.org/species/gresku1,# 数量:  1,1831-01-10 00:00,观察者:  Louis Antoine François Baillon
Common Grasshopper Warbler,https://ebird.org/species/cogwar1,# 数量:  1,1828-05-17 00:00,观察者:  Louis Antoine François Baillon
Common Buzzard,https://ebird.org/species/combuz1,# 数量:  1,1827-09-09 00:00,观察者:  Louis Antoine François Baillon
Greater White-fronted Goose,https://ebird.org/species/gwfgoo,# 数量:  1,1827-01-10 00:00,观察者:  Louis Antoine François Baillon
Kittlitz's Murrelet,https://ebird.org/species/kitmur,# 数量:  1,1826-08-09 00:00,观察者:  Alaska Historical Records
Cerulean Warbler,https://ebird.org/species/cerwar,# 数量:  1,1825-08-01 00:00,观察者:  Delaware Valley Ornithological Club Historical Records
Lesser Spotted Woodpecker,https://ebird.org/species/leswoo1,# 数量:  1,1825-04-22 00:00,观察者:  Louis Antoine François Baillon
European Shag,https://ebird.org/species/eursha1,# 数量:  1,1824-10-08 00:00,观察者:  Louis Antoine François Baillon
Montagu's Harrier,https://ebird.org/species/monhar1,# 数量:  1,1824-09-20 00:00,观察者:  Louis Antoine François Baillon
Tundra Bean-Goose,https://ebird.org/species/tunbeg1,# 数量:  1,1824-09-10 00:00,观察者:  Louis Antoine François Baillon
Tropical Kingbird,https://ebird.org/species/trokin,# 数量:  1,1823-12-29 00:00,观察者:  Registro de Aves Raras en Cuba
Sora,https://ebird.org/species/sora,# 数量:  X,1823-10-03 00:00,观察者:  Wells W. Cooke (1914) Data
Common Ground Dove,https://ebird.org/species/cogdov,# 数量:  2,1823-09-27 00:00,观察者:  Anonymous eBirder
Purple Sandpiper,https://ebird.org/species/pursan,# 数量:  1,1823-09-25 00:00,观察者:  Louis Antoine François Baillon
Evening Grosbeak,https://ebird.org/species/evegro,# 数量:  1,1823-04-07 00:00,观察者:  Michigan Historical Data
Little Bittern,https://ebird.org/species/litbit1,# 数量:  1,1823-04-04 00:00,观察者:  Louis Antoine François Baillon
Spotted Crake,https://ebird.org/species/spocra1,# 数量:  1,1823-03-25 00:00,观察者:  Louis Antoine François Baillon
Garden Warbler,https://ebird.org/species/garwar1,# 数量:  1,1822-05-10 00:00,观察者:  Louis Antoine François Baillon
Eskimo Curlew,https://ebird.org/species/eskcur,# 数量:  1,1821-09-01 00:00,观察者:  Royal Ontario Museum Historical Checklists data
European Roller,https://ebird.org/species/eurrol1,# 数量:  1,1821-08-24 00:00,观察者:  Louis Antoine François Baillon
Eurasian Thick-knee,https://ebird.org/species/eutkne1,# 数量:  1,1821-08-01 00:00,观察者:  Louis Antoine François Baillon
Fork-tailed Flycatcher,https://ebird.org/species/fotfly,# 数量:  1,1820-12-01 00:00,观察者:  NJBRC Accepted Records
Ivory-billed Woodpecker,https://ebird.org/species/ivbwoo,# 数量:  X,1820-11-19 00:00,观察者:  KY ARCHIVIST (scribes Andy Newman/Roseanna Denton) Data
White Stork,https://ebird.org/species/whisto1,# 数量:  1,1820-07-30 00:00,观察者:  Louis Antoine François Baillon
